,Customer ID,Category,Sub-Category
5741,DH-13075,Technology,Machines
5742,DH-13075,Office Supplies,Paper
5743,DH-13075,Office Supplies,Paper
5744,DH-13075,Office Supplies,Storage
5745,DH-13075,Furniture,Furnishings
5746,LH-16900,Technology,Phones
5747,LH-16900,Technology,Accessories
5748,LH-16900,Technology,Accessories
5749,DK-13090,Technology,Phones
5750,SS-20410,Furniture,Tables
5751,FP-14320,Office Supplies,Labels
5752,FP-14320,Office Supplies,Labels
5753,LC-17050,Furniture,Chairs
5754,AS-10240,Office Supplies,Art
5755,HG-15025,Office Supplies,Appliances
5756,HG-15025,Technology,Copiers
5757,BW-11065,Furniture,Furnishings
5758,BH-11710,Technology,Machines
5759,JP-16135,Office Supplies,Storage
5760,JP-16135,Office Supplies,Binders
5761,JM-16195,Office Supplies,Appliances
5762,JM-16195,Furniture,Furnishings
5763,FH-14365,Furniture,Chairs
5764,MC-17575,Office Supplies,Storage
5765,EB-13870,Technology,Phones
5766,PM-19135,Office Supplies,Labels
5767,AR-10345,Technology,Accessories
5768,SS-20875,Office Supplies,Labels
5769,SS-20875,Office Supplies,Paper
5770,SC-20440,Furniture,Furnishings
5771,SC-20440,Office Supplies,Appliances
5772,EA-14035,Technology,Copiers
5773,TP-21130,Office Supplies,Storage
5774,BP-11290,Furniture,Chairs
5775,BP-11290,Office Supplies,Binders
5776,LM-17065,Office Supplies,Binders
5777,KT-16465,Office Supplies,Paper
5778,AP-10915,Office Supplies,Art
5779,AP-10915,Furniture,Chairs
5780,JD-15790,Technology,Machines
5781,XP-21865,Office Supplies,Art
5782,XP-21865,Office Supplies,Envelopes
5783,XP-21865,Office Supplies,Paper
5784,JK-16090,Furniture,Bookcases
5785,JK-16090,Office Supplies,Supplies
5786,JK-16090,Office Supplies,Binders
5787,JK-16090,Office Supplies,Art
5788,MG-18205,Furniture,Furnishings
5789,MG-18205,Office Supplies,Binders
5790,PG-18820,Office Supplies,Fasteners
5791,PG-18820,Furniture,Chairs
5792,PG-18820,Office Supplies,Appliances
5793,PG-18820,Furniture,Furnishings
5794,PG-18820,Office Supplies,Binders
5795,LD-17005,Office Supplies,Storage
5796,LD-17005,Furniture,Furnishings
5797,LD-17005,Office Supplies,Labels
5798,LD-17005,Office Supplies,Paper
5799,CR-12730,Furniture,Chairs
5800,MN-17935,Technology,Phones
5801,MN-17935,Office Supplies,Paper
5802,RD-19900,Technology,Phones
5803,JP-16135,Office Supplies,Art
5804,KE-16420,Office Supplies,Storage
5805,KE-16420,Furniture,Bookcases
5806,DL-13315,Office Supplies,Paper
5807,DL-13315,Office Supplies,Appliances
5808,DL-13315,Office Supplies,Art
5809,KB-16240,Furniture,Furnishings
5810,JD-16150,Office Supplies,Paper
5811,JD-16150,Furniture,Furnishings
5812,JD-16150,Technology,Phones
5813,SR-20740,Office Supplies,Paper
5814,AC-10450,Technology,Accessories
5815,LS-17245,Technology,Phones
5816,LS-17245,Office Supplies,Binders
5817,LS-17245,Office Supplies,Binders
5818,LS-17245,Office Supplies,Labels
5819,LS-17245,Office Supplies,Labels
5820,CS-12175,Office Supplies,Supplies
5821,CS-12175,Office Supplies,Appliances
5822,CS-12175,Furniture,Tables
5823,CS-12175,Office Supplies,Binders
5824,AR-10510,Office Supplies,Appliances
5825,KB-16405,Office Supplies,Paper
5826,KB-16405,Furniture,Chairs
5827,KB-16405,Furniture,Chairs
5828,KB-16405,Office Supplies,Art
5829,MM-17920,Furniture,Tables
5830,MM-17920,Furniture,Chairs
5831,RF-19735,Technology,Accessories
5832,BP-11290,Office Supplies,Labels
5833,BP-11290,Furniture,Chairs
5834,MJ-17740,Office Supplies,Binders
5835,MJ-17740,Office Supplies,Binders
5836,MJ-17740,Technology,Accessories
5837,DO-13645,Technology,Phones
5838,MV-17485,Office Supplies,Storage
5839,MG-17875,Office Supplies,Paper
5840,MG-17875,Furniture,Furnishings
5841,BS-11665,Technology,Phones
5842,BS-11665,Office Supplies,Storage
5843,BS-11665,Furniture,Furnishings
5844,BS-11665,Office Supplies,Storage
5845,BS-11665,Office Supplies,Paper
5846,BS-11665,Furniture,Chairs
5847,BS-11665,Furniture,Furnishings
5848,PO-19180,Office Supplies,Appliances
5849,PO-19180,Office Supplies,Storage
5850,PO-19180,Technology,Copiers
5851,PO-19180,Office Supplies,Binders
5852,PO-19180,Furniture,Furnishings
5853,DA-13450,Office Supplies,Binders
5854,AH-10690,Office Supplies,Storage
5855,AH-10690,Office Supplies,Supplies
5856,AH-10690,Office Supplies,Binders
5857,AH-10690,Furniture,Furnishings
5858,JK-15730,Furniture,Bookcases
5859,MS-17530,Furniture,Tables
5860,JK-15640,Office Supplies,Paper
5861,CM-12235,Office Supplies,Paper
5862,CM-12235,Office Supplies,Paper
5863,CM-12235,Office Supplies,Art
5864,RS-19420,Office Supplies,Appliances
5865,RS-19420,Office Supplies,Art
5866,RS-19420,Furniture,Chairs
5867,BP-11185,Office Supplies,Art
5868,BP-11185,Office Supplies,Binders
5869,MA-17995,Furniture,Chairs
5870,EB-13705,Furniture,Tables
5871,RD-19900,Furniture,Furnishings
5872,ME-17320,Office Supplies,Storage
5873,EH-14005,Office Supplies,Binders
5874,EH-14005,Office Supplies,Binders
5875,FM-14290,Office Supplies,Art
5876,FG-14260,Office Supplies,Binders
5877,FG-14260,Office Supplies,Paper
5878,FG-14260,Office Supplies,Appliances
5879,MV-17485,Office Supplies,Paper
5880,JW-15220,Furniture,Chairs
5881,JW-15220,Office Supplies,Paper
5882,JW-15220,Furniture,Chairs
5883,EH-13765,Furniture,Furnishings
5884,EH-13765,Office Supplies,Supplies
5885,LS-17245,Office Supplies,Binders
5886,LS-17245,Technology,Accessories
5887,BP-11050,Office Supplies,Storage
5888,CC-12220,Office Supplies,Paper
5889,JM-15580,Office Supplies,Binders
5890,RD-19720,Office Supplies,Paper
5891,RD-19720,Office Supplies,Storage
5892,RD-19720,Technology,Accessories
5893,SS-20410,Office Supplies,Binders
5894,KD-16495,Office Supplies,Storage
5895,PL-18925,Office Supplies,Labels
5896,PL-18925,Office Supplies,Paper
5897,ZD-21925,Furniture,Furnishings
5898,ZD-21925,Technology,Phones
5899,LS-16945,Office Supplies,Envelopes
5900,PB-18805,Office Supplies,Binders
5901,PC-18745,Furniture,Furnishings
5902,FM-14290,Office Supplies,Paper
5903,FM-14290,Office Supplies,Paper
5904,FM-14290,Office Supplies,Paper
5905,FM-14290,Office Supplies,Labels
5906,FM-14290,Technology,Accessories
5907,KD-16495,Office Supplies,Binders
5908,KD-16495,Office Supplies,Appliances
5909,KD-16495,Furniture,Furnishings
5910,KD-16495,Office Supplies,Binders
5911,SC-20680,Office Supplies,Storage
5912,DW-13585,Office Supplies,Supplies
5913,PF-19120,Office Supplies,Storage
5914,PF-19120,Office Supplies,Labels
5915,PF-19120,Furniture,Chairs
5916,PF-19120,Office Supplies,Storage
5917,PF-19120,Furniture,Bookcases
5918,PF-19120,Furniture,Bookcases
5919,PF-19120,Technology,Phones
5920,PF-19120,Technology,Accessories
5921,PF-19120,Office Supplies,Paper
5922,PF-19120,Technology,Phones
5923,DK-13225,Furniture,Tables
5924,RB-19435,Office Supplies,Art
5925,GD-14590,Technology,Accessories
5926,RA-19885,Furniture,Tables
5927,DB-13555,Office Supplies,Labels
5928,DB-13555,Furniture,Furnishings
5929,RL-19615,Furniture,Bookcases
5930,RL-19615,Office Supplies,Paper
5931,RL-19615,Technology,Phones
5932,RL-19615,Office Supplies,Storage
5933,RL-19615,Technology,Accessories
5934,RL-19615,Technology,Accessories
5935,RB-19465,Furniture,Furnishings
5936,RB-19465,Technology,Phones
5937,RB-19465,Technology,Phones
5938,JF-15295,Technology,Phones
5939,JF-15295,Office Supplies,Labels
5940,RW-19690,Technology,Accessories
5941,RW-19690,Office Supplies,Art
5942,VG-21790,Technology,Phones
5943,JM-15265,Furniture,Furnishings
5944,JM-15265,Technology,Accessories
5945,JM-15265,Office Supplies,Paper
5946,JM-15265,Office Supplies,Storage
5947,BE-11455,Office Supplies,Binders
5948,CB-12535,Office Supplies,Envelopes
5949,CB-12535,Technology,Accessories
5950,CB-12535,Office Supplies,Appliances
5951,CB-12535,Office Supplies,Binders
5952,SD-20485,Office Supplies,Paper
5953,SG-20890,Office Supplies,Art
5954,TS-21430,Furniture,Furnishings
5955,TS-21430,Furniture,Bookcases
5956,DK-13225,Office Supplies,Storage
5957,DK-13225,Office Supplies,Appliances
5958,DK-13225,Office Supplies,Envelopes
5959,DK-13225,Furniture,Chairs
5960,ML-17395,Furniture,Furnishings
5961,MA-17560,Technology,Phones
5962,MA-17560,Office Supplies,Appliances
5963,MA-17560,Office Supplies,Paper
5964,LR-17035,Office Supplies,Supplies
5965,LR-17035,Office Supplies,Storage
5966,LR-17035,Technology,Phones
5967,BE-11335,Office Supplies,Paper
5968,CC-12145,Office Supplies,Paper
5969,CC-12145,Office Supplies,Binders
5970,CC-12145,Office Supplies,Paper
5971,CC-12145,Furniture,Furnishings
5972,BD-11770,Furniture,Bookcases
5973,JK-15640,Office Supplies,Appliances
5974,DB-13615,Office Supplies,Storage
5975,RR-19525,Office Supplies,Storage
5976,RR-19525,Office Supplies,Paper
5977,SV-20935,Technology,Phones
5978,RB-19465,Furniture,Tables
5979,RB-19465,Office Supplies,Binders
5980,RB-19465,Furniture,Chairs
5981,RB-19465,Office Supplies,Storage
5982,MV-18190,Office Supplies,Paper
5983,EH-14185,Office Supplies,Paper
5984,JS-16030,Furniture,Furnishings
5985,JS-16030,Office Supplies,Binders
5986,JS-16030,Office Supplies,Storage
5987,JS-16030,Office Supplies,Paper
5988,JS-16030,Office Supplies,Binders
5989,JS-16030,Furniture,Bookcases
5990,ES-14020,Office Supplies,Binders
5991,ES-14020,Technology,Phones
5992,ES-14020,Furniture,Chairs
5993,NS-18640,Office Supplies,Storage
5994,NS-18640,Office Supplies,Supplies
5995,NS-18640,Furniture,Chairs
5996,NS-18640,Office Supplies,Appliances
5997,NS-18640,Furniture,Tables
5998,SH-19975,Furniture,Chairs
5999,SH-19975,Office Supplies,Paper
6000,SH-19975,Office Supplies,Paper
6001,RF-19345,Furniture,Furnishings
6002,RF-19345,Office Supplies,Binders
6003,DL-12865,Office Supplies,Binders
6004,AG-10390,Furniture,Furnishings
6005,SW-20245,Furniture,Chairs
6006,KN-16390,Technology,Phones
6007,GB-14530,Furniture,Furnishings
6008,CL-12565,Office Supplies,Paper
6009,CL-12565,Office Supplies,Storage
6010,CL-12565,Technology,Machines
6011,CL-12565,Office Supplies,Envelopes
6012,CL-12565,Technology,Phones
6013,KF-16285,Office Supplies,Paper
6014,KF-16285,Technology,Phones
6015,AY-10555,Furniture,Furnishings
6016,AY-10555,Furniture,Furnishings
6017,AY-10555,Office Supplies,Paper
6018,AY-10555,Office Supplies,Paper
6019,BD-11635,Office Supplies,Appliances
6020,HG-15025,Office Supplies,Appliances
6021,HG-15025,Technology,Accessories
6022,CB-12025,Office Supplies,Envelopes
6023,LS-16945,Technology,Accessories
6024,DM-13015,Office Supplies,Appliances
6025,DM-13015,Office Supplies,Paper
6026,AC-10615,Office Supplies,Fasteners
6027,AC-10615,Technology,Phones
6028,LT-17110,Office Supplies,Art
6029,TB-21250,Office Supplies,Art
6030,AH-10585,Furniture,Chairs
6031,SS-20140,Furniture,Furnishings
6032,TD-20995,Office Supplies,Supplies
6033,PP-18955,Furniture,Furnishings
6034,PG-18820,Office Supplies,Appliances
6035,PG-18820,Office Supplies,Binders
6036,AA-10645,Furniture,Furnishings
6037,AA-10645,Office Supplies,Binders
6038,AA-10645,Office Supplies,Storage
6039,AA-10645,Office Supplies,Art
6040,FA-14230,Technology,Phones
6041,FA-14230,Technology,Machines
6042,TB-21520,Furniture,Furnishings
6043,AH-10075,Furniture,Chairs
6044,AH-10075,Office Supplies,Paper
6045,CP-12085,Furniture,Furnishings
6046,BF-11215,Furniture,Tables
6047,CP-12340,Office Supplies,Binders
6048,CP-12340,Office Supplies,Binders
6049,LS-17245,Office Supplies,Paper
6050,TS-21655,Office Supplies,Art
6051,TS-21655,Office Supplies,Appliances
6052,JS-15940,Office Supplies,Paper
6053,JS-15940,Furniture,Furnishings
6054,JS-15940,Office Supplies,Binders
6055,NF-18385,Office Supplies,Binders
6056,NF-18385,Office Supplies,Paper
6057,KN-16705,Office Supplies,Envelopes
6058,KN-16705,Office Supplies,Paper
6059,GA-14725,Technology,Accessories
6060,EH-14125,Office Supplies,Storage
6061,EH-14125,Office Supplies,Art
6062,RA-19285,Technology,Copiers
6063,RA-19285,Office Supplies,Paper
6064,RA-19285,Office Supplies,Paper
6065,TT-21070,Office Supplies,Labels
6066,AH-10465,Office Supplies,Supplies
6067,CC-12430,Furniture,Chairs
6068,CC-12430,Furniture,Furnishings
6069,CC-12430,Technology,Machines
6070,KD-16495,Office Supplies,Labels
6071,BG-11035,Office Supplies,Storage
6072,BG-11035,Office Supplies,Fasteners
6073,BG-11035,Office Supplies,Supplies
6074,FH-14365,Office Supplies,Binders
6075,FH-14365,Office Supplies,Storage
6076,PG-18820,Technology,Accessories
6077,PG-18820,Technology,Accessories
6078,PG-18820,Office Supplies,Supplies
6079,PG-18820,Furniture,Furnishings
6080,NZ-18565,Office Supplies,Storage
6081,TB-21595,Furniture,Furnishings
6082,JE-15475,Office Supplies,Binders
6083,JE-15475,Office Supplies,Art
6084,JE-15475,Technology,Accessories
6085,JE-15475,Office Supplies,Labels
6086,JE-15475,Office Supplies,Binders
6087,EH-13945,Furniture,Furnishings
6088,BF-10975,Office Supplies,Paper
6089,PC-18745,Office Supplies,Binders
6090,SV-20365,Furniture,Chairs
6091,SV-20365,Technology,Accessories
6092,SV-20365,Office Supplies,Paper
6093,SV-20365,Technology,Accessories
6094,SV-20365,Office Supplies,Storage
6095,SV-20365,Office Supplies,Paper
6096,SV-20365,Furniture,Chairs
6097,SV-20365,Office Supplies,Binders
6098,SV-20365,Office Supplies,Fasteners
6099,SV-20365,Furniture,Chairs
6100,SV-20365,Technology,Phones
6101,SV-20365,Furniture,Chairs
6102,SV-20365,Technology,Phones
6103,SV-20365,Technology,Accessories
6104,Dp-13240,Furniture,Tables
6105,HR-14830,Office Supplies,Art
6106,WB-21850,Office Supplies,Appliances
6107,WB-21850,Technology,Accessories
6108,AS-10090,Office Supplies,Labels
6109,AS-10090,Office Supplies,Binders
6110,SP-20920,Furniture,Chairs
6111,SP-20920,Office Supplies,Appliances
6112,SP-20920,Office Supplies,Fasteners
6113,SP-20920,Furniture,Chairs
6114,SP-20920,Furniture,Chairs
6115,SP-20650,Office Supplies,Binders
6116,CM-12655,Technology,Phones
6117,CM-12655,Office Supplies,Labels
6118,JR-16210,Technology,Phones
6119,JR-16210,Office Supplies,Art
6120,JR-16210,Furniture,Furnishings
6121,JR-16210,Furniture,Bookcases
6122,CB-12415,Office Supplies,Storage
6123,SD-20485,Office Supplies,Paper
6124,SS-20140,Technology,Accessories
6125,SS-20140,Office Supplies,Paper
6126,SS-20140,Office Supplies,Binders
6127,EH-13990,Furniture,Chairs
6128,AH-10030,Office Supplies,Binders
6129,EM-14200,Technology,Accessories
6130,EM-14200,Office Supplies,Fasteners
6131,TB-21190,Furniture,Chairs
6132,AB-10165,Office Supplies,Paper
6133,AO-10810,Furniture,Tables
6134,TT-21220,Office Supplies,Art
6135,KN-16705,Technology,Accessories
6136,KN-16705,Office Supplies,Appliances
6137,FO-14305,Office Supplies,Paper
6138,GA-14725,Furniture,Bookcases
6139,NC-18415,Office Supplies,Storage
6140,JF-15190,Office Supplies,Paper
6141,JF-15190,Office Supplies,Storage
6142,JF-15190,Technology,Phones
6143,JF-15190,Office Supplies,Art
6144,GT-14710,Office Supplies,Paper
6145,KM-16660,Office Supplies,Art
6146,PJ-18835,Office Supplies,Art
6147,PJ-18835,Office Supplies,Binders
6148,AC-10660,Technology,Phones
6149,JG-15310,Furniture,Chairs
6150,RM-19375,Furniture,Bookcases
6151,EK-13795,Furniture,Bookcases
6152,RD-19585,Office Supplies,Storage
6153,CV-12805,Furniture,Furnishings
6154,CV-12805,Office Supplies,Storage
6155,CV-12805,Office Supplies,Storage
6156,CV-12805,Furniture,Furnishings
6157,AG-10330,Office Supplies,Envelopes
6158,AG-10330,Technology,Accessories
6159,GM-14440,Office Supplies,Storage
6160,MC-17605,Technology,Phones
6161,MC-17605,Office Supplies,Labels
6162,MC-17605,Office Supplies,Storage
6163,MC-17605,Office Supplies,Binders
6164,MC-17605,Furniture,Furnishings
6165,MC-17605,Furniture,Furnishings
6166,MC-17605,Technology,Accessories
6167,ES-14020,Office Supplies,Paper
6168,RW-19540,Office Supplies,Paper
6169,MM-17920,Office Supplies,Paper
6170,MH-17440,Office Supplies,Binders
6171,MH-17440,Office Supplies,Art
6172,NZ-18565,Office Supplies,Binders
6173,NZ-18565,Technology,Accessories
6174,NZ-18565,Office Supplies,Storage
6175,GB-14575,Furniture,Chairs
6176,GB-14575,Office Supplies,Storage
6177,GB-14575,Office Supplies,Envelopes
6178,GB-14575,Office Supplies,Paper
6179,GB-14575,Office Supplies,Storage
6180,GB-14575,Technology,Phones
6181,GB-14575,Technology,Phones
6182,GB-14575,Office Supplies,Binders
6183,GB-14575,Office Supplies,Storage
6184,DB-13270,Furniture,Chairs
6185,JK-15625,Office Supplies,Art
6186,MH-17785,Office Supplies,Storage
6187,MH-17785,Office Supplies,Binders
6188,MH-17785,Office Supplies,Art
6189,AM-10705,Technology,Phones
6190,JM-15535,Furniture,Furnishings
6191,MW-18220,Office Supplies,Storage
6192,AG-10330,Office Supplies,Paper
6193,AG-10330,Office Supplies,Binders
6194,AG-10330,Office Supplies,Paper
6195,CM-12160,Technology,Phones
6196,CM-12160,Office Supplies,Storage
6197,RA-19915,Office Supplies,Paper
6198,RA-19915,Technology,Phones
6199,RA-19915,Office Supplies,Paper
6200,SB-20185,Technology,Copiers
6201,SB-20185,Technology,Accessories
6202,PK-19075,Furniture,Chairs
6203,SV-20935,Technology,Phones
6204,MG-17650,Furniture,Furnishings
6205,CM-12445,Office Supplies,Paper
6206,CM-12445,Office Supplies,Fasteners
6207,CM-12445,Furniture,Chairs
6208,ME-18010,Office Supplies,Storage
6209,YS-21880,Office Supplies,Binders
6210,YS-21880,Office Supplies,Storage
6211,YS-21880,Furniture,Furnishings
6212,MB-17305,Office Supplies,Fasteners
6213,MB-17305,Office Supplies,Appliances
6214,AS-10240,Office Supplies,Envelopes
6215,MC-17425,Furniture,Furnishings
6216,MC-17425,Office Supplies,Envelopes
6217,PG-18820,Technology,Phones
6218,JS-16030,Technology,Phones
6219,JS-16030,Technology,Phones
6220,JS-16030,Office Supplies,Storage
6221,JB-16000,Office Supplies,Labels
6222,DK-12985,Furniture,Furnishings
6223,DK-12985,Office Supplies,Art
6224,DK-12985,Office Supplies,Storage
6225,JF-15490,Furniture,Bookcases
6226,JF-15490,Furniture,Chairs
6227,PO-18850,Technology,Phones
6228,BT-11530,Technology,Phones
6229,BT-11530,Technology,Accessories
6230,NW-18400,Office Supplies,Art
6231,JF-15415,Furniture,Chairs
6232,JF-15415,Office Supplies,Paper
6233,JF-15415,Office Supplies,Paper
6234,JF-15415,Office Supplies,Binders
6235,JF-15415,Technology,Phones
6236,AC-10420,Office Supplies,Envelopes
6237,TB-21280,Office Supplies,Binders
6238,HA-14905,Furniture,Furnishings
6239,HA-14905,Office Supplies,Storage
6240,LH-17155,Office Supplies,Binders
6241,LO-17170,Furniture,Furnishings
6242,DP-13390,Office Supplies,Binders
6243,CR-12580,Office Supplies,Supplies
6244,KB-16405,Office Supplies,Art
6245,KB-16405,Furniture,Furnishings
6246,KB-16405,Technology,Accessories
6247,ML-17410,Office Supplies,Binders
6248,ML-17410,Furniture,Furnishings
6249,ML-17410,Office Supplies,Appliances
6250,ML-17410,Office Supplies,Paper
6251,MC-17575,Office Supplies,Appliances
6252,VM-21685,Office Supplies,Paper
6253,VM-21685,Technology,Phones
6254,VW-21775,Furniture,Furnishings
6255,GK-14620,Office Supplies,Labels
6256,AT-10435,Office Supplies,Binders
6257,AR-10825,Office Supplies,Supplies
6258,JH-15820,Office Supplies,Envelopes
6259,RA-19285,Office Supplies,Binders
6260,RO-19780,Office Supplies,Binders
6261,LR-17035,Office Supplies,Labels
6262,MK-17905,Office Supplies,Binders
6263,YS-21880,Office Supplies,Binders
6264,JH-15910,Office Supplies,Binders
6265,AT-10735,Office Supplies,Paper
6266,AT-10735,Office Supplies,Paper
6267,RM-19675,Technology,Phones
6268,RM-19675,Office Supplies,Binders
6269,BB-11545,Technology,Phones
6270,BB-11545,Furniture,Chairs
6271,BB-11545,Office Supplies,Art
6272,AS-10285,Technology,Accessories
6273,DK-13375,Furniture,Furnishings
6274,DK-13375,Technology,Accessories
6275,DK-13375,Furniture,Furnishings
